name,path,size,type
_version.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\msgpack\__pycache__,214,file
__init__.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\msgpack\__pycache__,1410,file
__pycache__,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\packaging,75900,directory
markers.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\packaging,9472,file
requirements.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\packaging,5110,file
specifiers.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\packaging,32208,file
tags.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\packaging,29561,file
utils.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\packaging,4385,file
version.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\packaging,15974,file
_compat.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\packaging,1128,file
_structures.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\packaging,2022,file
_typing.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\packaging,1824,file
__about__.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\packaging,726,file
__init__.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\packaging,562,file
markers.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\packaging\__pycache__,9267,file
requirements.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\packaging\__pycache__,4140,file
specifiers.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\packaging\__pycache__,20922,file
tags.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\packaging\__pycache__,18539,file
utils.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\packaging\__pycache__,3607,file
version.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\packaging\__pycache__,12671,file
_compat.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\packaging\__pycache__,1139,file
_structures.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\packaging\__pycache__,2893,file
_typing.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\packaging\__pycache__,1496,file
__about__.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\packaging\__pycache__,685,file
__init__.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\packaging\__pycache__,541,file
in_process,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\pep517,9912,directory
__pycache__,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\pep517,11896,directory
build.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\pep517,3456,file
check.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\pep517,6082,file
colorlog.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\pep517,4098,file
compat.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\pep517,780,file
dirtools.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\pep517,1129,file
envbuild.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\pep517,6041,file
meta.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\pep517,2463,file
wrappers.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\pep517,11044,file
__init__.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\pep517,130,file
__pycache__,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\pep517\in_process,911,directory
_in_process.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\pep517\in_process,8438,file
__init__.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\pep517\in_process,563,file
__init__.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\pep517\in_process\__pycache__,911,file
compat.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\pep517\__pycache__,1111,file
wrappers.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\pep517\__pycache__,10476,file
__init__.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\pep517\__pycache__,309,file
__pycache__,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\pkg_resources,100973,directory
py31compat.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\pkg_resources,562,file
__init__.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\pkg_resources,108277,file
py31compat.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\pkg_resources\__pycache__,646,file
__init__.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\pkg_resources\__pycache__,100327,file
__pycache__,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\progress,9674,directory
bar.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\progress,2854,file
counter.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\progress,1372,file
spinner.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\progress,1380,file
__init__.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\progress,4857,file
bar.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\progress\__pycache__,2635,file
spinner.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\progress\__pycache__,1386,file
__init__.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\progress\__pycache__,5653,file
__pycache__,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\requests,140424,directory
adapters.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\requests,21548,file
api.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\requests,6496,file
auth.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\requests,10207,file
certs.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\requests,465,file
compat.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\requests,2045,file
cookies.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\requests,18430,file
exceptions.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\requests,3173,file
help.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\requests,3578,file
hooks.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\requests,757,file
models.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\requests,34373,file
packages.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\requests,695,file
sessions.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\requests,30137,file
status_codes.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\requests,4188,file
structures.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\requests,3005,file
utils.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\requests,30529,file
_internal_utils.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\requests,1096,file
__init__.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\requests,4458,file
__version__.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\requests,441,file
adapters.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\requests\__pycache__,16969,file
api.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\requests\__pycache__,6755,file
auth.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\requests\__pycache__,8327,file
certs.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\requests\__pycache__,629,file
compat.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\requests\__pycache__,1608,file
cookies.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\requests\__pycache__,18818,file
exceptions.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\requests\__pycache__,5241,file
hooks.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\requests\__pycache__,986,file
models.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\requests\__pycache__,23935,file
packages.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\requests\__pycache__,498,file
sessions.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\requests\__pycache__,19840,file
status_codes.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\requests\__pycache__,4235,file
structures.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\requests\__pycache__,4456,file
utils.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\requests\__pycache__,22613,file
_internal_utils.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\requests\__pycache__,1298,file
__init__.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\requests\__pycache__,3665,file
__version__.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\requests\__pycache__,551,file
compat,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\resolvelib,724,directory
__pycache__,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\resolvelib,31531,directory
providers.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\resolvelib,5638,file
reporters.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\resolvelib,1364,file
resolvers.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\resolvelib,17292,file
structs.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\resolvelib,4495,file
__init__.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\resolvelib,537,file
__pycache__,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\resolvelib\compat,568,directory
collections_abc.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\resolvelib\compat,156,file
__init__.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\resolvelib\compat,0,file
collections_abc.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\resolvelib\compat\__pycache__,371,file
__init__.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\resolvelib\compat\__pycache__,197,file
providers.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\resolvelib\__pycache__,6522,file
reporters.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\resolvelib\__pycache__,2298,file
resolvers.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\resolvelib\__pycache__,15193,file
structs.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\resolvelib\__pycache__,6916,file
__init__.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\resolvelib\__pycache__,602,file
__pycache__,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\tenacity,44430,directory
after.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\tenacity,1307,file
before.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\tenacity,1154,file
before_sleep.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\tenacity,1784,file
compat.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\tenacity,739,file
nap.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\tenacity,1280,file
retry.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\tenacity,5463,file
stop.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\tenacity,2435,file
tornadoweb.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\tenacity,1729,file
wait.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\tenacity,6017,file
_asyncio.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\tenacity,2833,file
_utils.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\tenacity,4555,file
__init__.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\tenacity,16528,file
after.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\tenacity\__pycache__,974,file
before.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\tenacity\__pycache__,870,file
before_sleep.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\tenacity\__pycache__,1218,file
compat.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\tenacity\__pycache__,954,file
nap.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\tenacity\__pycache__,1023,file
retry.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\tenacity\__pycache__,7408,file
stop.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\tenacity\__pycache__,3784,file
wait.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\tenacity\__pycache__,7341,file
_asyncio.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\tenacity\__pycache__,2199,file
_utils.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\tenacity\__pycache__,3947,file
__init__.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\tenacity\__pycache__,14712,file
__pycache__,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\toml,34620,directory
decoder.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\toml,38954,file
encoder.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\toml,9964,file
ordered.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\toml,378,file
tz.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\toml,701,file
__init__.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\toml,747,file
decoder.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\toml\__pycache__,23220,file
encoder.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\toml\__pycache__,9403,file
tz.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\toml\__pycache__,1269,file
__init__.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\toml\__pycache__,728,file
contrib,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\urllib3,113144,directory
packages,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\urllib3,67865,directory
util,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\urllib3,159753,directory
__pycache__,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\urllib3,115173,directory
connection.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\urllib3,18748,file
connectionpool.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\urllib3,37133,file
exceptions.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\urllib3,8217,file
fields.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\urllib3,8579,file
filepost.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\urllib3,2440,file
poolmanager.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\urllib3,19763,file
request.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\urllib3,5985,file
response.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\urllib3,28203,file
_collections.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\urllib3,10811,file
_version.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\urllib3,63,file
__init__.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\urllib3,2763,file
_securetransport,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\urllib3\contrib,31557,directory
__pycache__,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\urllib3\contrib,7241,directory
appengine.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\urllib3\contrib,11034,file
ntlmpool.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\urllib3\contrib,4160,file
pyopenssl.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\urllib3\contrib,16795,file
securetransport.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\urllib3\contrib,34303,file
socks.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\urllib3\contrib,7097,file
_appengine_environ.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\urllib3\contrib,957,file
__init__.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\urllib3\contrib,0,file
bindings.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\pip\_vendor\urllib3\contrib\_securetransport,17649,file
